student_id,student_name,study_hours,attendance,sleep_hours,internet_usage,assignments_completed,previous_score
525,Akshay Raut,4,66,6.7,6.9,7,84
526,Aman Sawant,4,95,8.8,1,3,47
527,Amit Rathod,10,96,7.6,3.7,6,44
528,Ananya Iyer,2,94,5.4,8,4,72
529,Aniket Pandey,10,75,7,5.1,2,73
530,Anjali Verma,10,70,7.8,3.1,9,54
531,Arjun Kulkarni,6,62,5.3,3.7,3,75
532,Aryan Agrawal,2,89,6.4,3.3,8,48
533,Ashish Suryawanshi,2,73,7.9,4.1,8,51
534,Ayush Chaudhary,3,96,5.6,4.1,7,90
535,Bhavna Reddy,6,95,6.4,4.5,9,41
536,Chetan Dubey,2,65,7.8,4.3,3,71
537,Deepak Patil,5,97,8.1,4.6,2,87
538,Deepika Deshmukh,2,65,7.1,1.2,9,79
539,Dhruv Mehta,6,80,8.8,1.4,3,64
540,Divya Wagh,1,79,8.7,3.6,4,57
541,Gaurav Yadav,8,99,6.9,7.2,8,43
542,Isha Nair,1,86,5.6,6.5,6,46
543,Karan Saxena,2,95,8.1,1.8,3,72
544,Kavya Sharma,2,84,6,4.5,4,69
545,Kiran Jadhav,9,93,8.4,5.2,9,61
546,Kunal Mishra,1,94,7.3,4.4,6,56
547,Manish Bhosale,5,95,6.6,5.9,10,44
548,Meera Tiwari,6,76,7.2,8,7,46
549,Mohit Pande,6,75,7.1,1.7,7,56
550,Neha Kapoor,7,100,8.7,4.6,5,91
551,Nikhil Pawar,9,91,5.9,4.6,2,58
552,Nisha Khan,4,97,8.7,4.9,6,46
553,Pallavi Kale,9,83,5.1,2.2,8,72
554,Pankaj Gaikwad,4,98,8.1,5.5,5,47
555,Pooja Desai,10,89,8.7,1.3,9,62
556,Prakash Dhumal,6,90,6.6,6.2,8,80
557,Priya Malik,8,67,5.3,5.6,6,45
558,Rahul Ingale,9,83,8.2,3.3,6,91
559,Raj Singh,8,89,8.4,7.9,4,75
560,Rakesh Shinde,9,91,6.3,6.8,9,91
561,Riya Naik,6,99,7.1,4.8,2,80
562,Rohan Kadam,1,73,8.2,7.9,2,94
563,Rohit Lokhande,5,72,5.8,6.8,9,68
564,Sachin Roy,2,99,7.5,2,2,40
565,Sakshi Borkar,9,100,6.7,5.1,6,43
566,Sameer Gupta,3,67,5.7,5.1,3,50
567,Sana Chavan,3,75,8.3,5.6,8,45
568,Sanjay Thakur,3,98,6.3,7.6,3,85
569,Sanya Gawande,7,68,8.7,4.4,4,92
570,Shivam Salve,6,92,7.3,1.5,6,74
571,Shraddha Das,10,64,7.1,4.4,5,50
572,Shreya Mane,5,67,6.7,6.5,3,94
573,Sneha Joshi,3,92,6.6,3.5,2,57
574,Sonali More,1,84,8.3,1.2,2,89
575,Sonal Raut,1,82,7.7,3.1,3,78
576,Sourabh Sawant,4,95,8.1,5.8,4,64
577,Tanmay Rathod,10,72,6.7,1.6,3,84
578,Tanya Iyer,6,80,6,3.6,6,77
579,Varun Pandey,9,84,5.3,1.9,9,91
580,Vikas Verma,2,90,8.1,4.3,8,74
581,Vijay Kulkarni,1,73,6.7,2,4,62
582,Vishal Agrawal,9,85,7,1.8,5,45
583,Yash Suryawanshi,2,78,6.9,5.9,8,95
584,Yogesh Chaudhary,1,82,6.7,2.1,10,83
585,Zoya Reddy,5,95,7.7,2.1,6,45
586,Aarav Dubey,10,76,7.4,5.1,3,73
587,Aditi Patil,7,87,8.9,1.3,9,86
588,Aditya Deshmukh,1,98,5.6,1.2,6,79
589,Akash Mehta,9,91,7.3,4,2,55
590,Akshay Wagh,9,100,5.3,3.6,4,47
591,Aman Yadav,9,83,8.2,4.8,6,92
592,Amit Nair,10,71,7.5,8,9,60
593,Ananya Saxena,3,100,6.7,4,9,88
594,Aniket Sharma,10,86,8.2,5,3,66
595,Anjali Jadhav,4,69,6.8,7.4,8,82
596,Arjun Mishra,9,73,5.9,4.4,10,53
597,Aryan Bhosale,6,70,6.9,6.5,9,73
598,Ashish Tiwari,8,94,5.3,4.8,8,71
599,Ayush Pande,7,63,8.6,5.5,9,52
600,Bhavna Kapoor,7,90,7.9,7.5,7,78
601,Chetan Pawar,7,82,8,1,7,65
602,Deepak Khan,8,63,8.5,7.3,6,76
603,Deepika Kale,8,85,8.2,4.5,10,41
604,Dhruv Gaikwad,2,90,6.7,5.2,5,46
605,Divya Desai,9,89,5.5,4.2,8,79
606,Gaurav Dhumal,6,81,6.5,2.8,2,95
607,Isha Malik,4,73,8.7,1.5,5,46
608,Karan Ingale,6,66,8.8,7.6,10,41
609,Kavya Singh,10,60,8.1,5.4,4,54
610,Kiran Shinde,9,74,5.8,7.1,9,42
611,Kunal Naik,9,85,5.8,3,6,53
612,Manish Kadam,5,61,8.5,2.9,3,78
613,Meera Lokhande,8,100,5.6,3.4,2,84
614,Mohit Roy,4,84,7.3,2.6,3,75
615,Neha Borkar,7,72,6.5,4.5,6,62
616,Nikhil Gupta,7,99,6.2,7.6,4,48
617,Nisha Chavan,3,67,7.7,7.1,10,69
618,Pallavi Thakur,3,99,8.8,4.5,8,94
619,Pankaj Gawande,1,71,8.1,3.4,3,51
620,Pooja Salve,2,75,6.9,5.3,6,70
621,Prakash Das,5,77,6.8,5.3,8,58
622,Priya Mane,5,100,8.6,5.8,7,60
623,Rahul Joshi,2,70,7.3,4.7,2,68
624,Raj More,5,99,7,1.2,2,49
625,Rakesh Raut,7,74,7.7,1.5,7,50
626,Riya Sawant,3,71,5.9,7.8,10,42
627,Rohan Rathod,4,86,5.3,6.2,2,78
628,Rohit Iyer,4,88,8.4,7.6,3,90
629,Sachin Pandey,6,74,7.4,3.4,3,65
630,Sakshi Verma,4,65,5.7,4.7,4,74
631,Sameer Kulkarni,8,76,6.2,3.3,10,95
632,Sana Agrawal,4,82,9,7.4,10,82
633,Sanjay Suryawanshi,5,61,7.5,3,4,53
634,Sanya Chaudhary,4,63,7.5,5.9,8,83
635,Shivam Reddy,2,97,5.3,2.2,2,62
636,Shraddha Dubey,7,61,8.9,1.7,6,93
637,Shreya Patil,3,76,8.6,2.1,7,91
638,Sneha Deshmukh,3,91,7.2,4.7,9,42
639,Sonali Mehta,8,73,6.2,6.9,9,89
640,Sonal Wagh,10,80,7.8,8,2,53
641,Sourabh Yadav,7,63,8.3,5.4,5,67
642,Tanmay Nair,10,92,8.1,4.7,2,81
643,Tanya Saxena,9,86,8.9,6.5,2,46
644,Varun Sharma,5,94,7.5,1.4,3,40
645,Vikas Jadhav,8,95,6.3,6.7,10,62
646,Vijay Mishra,4,74,7,6.3,4,72
647,Vishal Bhosale,5,61,8.3,4.7,8,72
648,Yash Tiwari,6,74,6.1,1.2,8,93
649,Yogesh Pande,10,65,5.9,2.4,9,54
650,Zoya Kapoor,9,81,7.9,3.6,6,79
651,Aarav Pawar,5,66,6.8,7.6,10,50
652,Aditi Khan,7,97,8.3,5.5,5,65
653,Aditya Kale,3,84,5.6,4.6,9,69
654,Akash Gaikwad,9,70,6.3,4.4,9,64
655,Akshay Desai,6,97,6.1,6.5,6,49
656,Aman Dhumal,6,91,7.8,3.3,4,50
657,Amit Malik,8,77,8,1.7,3,88
658,Ananya Ingale,7,66,6.8,5.7,2,93
659,Aniket Singh,1,74,6.9,3.3,6,44
660,Anjali Shinde,3,83,5.5,3.3,5,53
661,Arjun Naik,2,91,7.8,4.2,3,95
662,Aryan Kadam,8,70,9,2.7,8,46
663,Ashish Lokhande,1,90,8.1,7.5,3,70
664,Ayush Roy,3,71,5.9,6.9,6,56
665,Bhavna Borkar,6,70,7.5,7.9,5,95
666,Chetan Gupta,7,78,6.2,7.8,10,81
667,Deepak Chavan,6,66,5.1,3.2,2,82
668,Deepika Thakur,9,76,5.7,3.7,9,43
669,Dhruv Gawande,10,74,5.4,5.9,8,48
670,Divya Salve,2,71,5.8,1.1,9,84
671,Gaurav Das,10,91,8.2,8,9,52
672,Isha Mane,7,73,6.2,1.1,8,64
673,Karan Joshi,7,88,8,4.7,5,45
674,Kavya More,1,89,8.8,5.7,7,41
675,Kiran Raut,7,87,7.3,7.4,5,80
676,Kunal Sawant,8,71,6.9,5.5,10,49
677,Manish Rathod,6,94,8,5.2,4,49
678,Meera Iyer,1,69,5.4,3.1,7,87
679,Mohit Pandey,6,71,6.7,5.1,3,80
680,Neha Verma,10,95,7,6.2,5,51
681,Nikhil Kulkarni,8,73,8.3,4.6,10,88
682,Nisha Agrawal,2,88,8.3,6.5,3,94
683,Pallavi Suryawanshi,10,61,8.4,1.5,9,63
684,Pankaj Chaudhary,10,85,7.8,3.3,9,65
685,Pooja Reddy,2,95,7.1,7.7,5,77
686,Prakash Dubey,9,89,8.3,3.3,5,48
687,Priya Patil,5,83,8.5,5.4,2,90
688,Rahul Deshmukh,6,94,6.9,4.6,9,47
689,Raj Mehta,5,72,8.9,7.6,7,82
690,Rakesh Wagh,8,75,8.5,2.1,10,72
691,Riya Yadav,10,62,7,3.1,4,47
692,Rohan Nair,8,88,5.3,7,5,64
693,Rohit Saxena,10,89,5.9,5.7,8,56
694,Sachin Sharma,10,90,8.1,4.8,5,92
695,Sakshi Jadhav,1,90,5.4,3.8,4,69
696,Sameer Mishra,3,65,6.9,3.9,3,60
697,Sana Bhosale,8,87,7.4,7.5,10,54
698,Sanjay Tiwari,6,91,8.5,5.7,6,47
699,Sanya Pande,1,68,8.4,7.5,8,68
700,Shivam Kapoor,1,79,8.1,7.8,7,68
701,Shraddha Pawar,6,97,6.6,4.8,7,93
702,Shreya Khan,7,77,5.6,5.3,4,76
703,Sneha Kale,2,90,7.7,5.6,4,65
704,Sonali Gaikwad,2,81,5.7,6.9,6,60
705,Sonal Desai,2,86,7.2,5.6,3,54
706,Sourabh Dhumal,6,85,8.9,1.8,6,76
707,Tanmay Malik,1,86,7.2,7.6,2,48
708,Tanya Ingale,6,91,7.6,5.6,4,40
709,Varun Singh,5,97,7.7,7.1,7,90
710,Vikas Shinde,5,72,8.3,4,2,41
711,Vijay Naik,7,98,6.7,4.3,2,52
712,Vishal Kadam,6,85,7,5.8,3,71
713,Yash Lokhande,8,84,5.7,6.4,8,50
714,Yogesh Roy,8,73,7.5,1.5,9,77
715,Zoya Borkar,10,77,6.2,3.9,2,70
716,Aarav Gupta,8,86,7,6.4,4,44
717,Aditi Chavan,6,74,8.1,7.9,2,65
718,Aditya Thakur,5,71,5.1,1.1,2,86
719,Akash Gawande,3,93,7.3,2.9,10,61
720,Akshay Salve,6,77,5.7,4.3,5,77
721,Aman Das,2,86,6.1,2.6,9,72
722,Amit Mane,10,61,5.1,1.2,8,65
723,Ananya Joshi,9,63,5.7,4.8,6,71
724,Aniket More,2,94,8.9,5.5,8,67
725,Anjali Raut,8,65,9,3.9,4,43
726,Arjun Sawant,2,92,7.9,3.6,5,64
727,Aryan Rathod,8,96,7.4,7.9,5,63
728,Ashish Iyer,1,79,8.1,4.3,7,83
729,Ayush Pandey,5,96,8.6,6.6,3,80
730,Bhavna Verma,7,77,7.1,3,8,72
731,Chetan Kulkarni,8,99,5.1,6.8,9,61
732,Deepak Agrawal,5,69,7.8,6.8,10,75
733,Deepika Suryawanshi,10,77,8.9,2.9,10,95
734,Dhruv Chaudhary,8,75,6,5.6,7,86
735,Divya Reddy,3,92,6.9,5.8,9,53
736,Gaurav Dubey,7,61,6.4,4.1,8,55
737,Isha Patil,8,93,6.6,6.4,10,67
738,Karan Deshmukh,4,60,7.9,3.1,2,76
739,Kavya Mehta,8,72,6.5,4.4,3,77
740,Kiran Wagh,9,84,8.8,7.9,5,83
741,Kunal Yadav,9,65,8.2,2.3,7,70
742,Manish Nair,8,80,5.1,2,10,86
743,Meera Saxena,7,100,8.3,2,2,42
744,Mohit Sharma,3,93,8.1,8,3,52
745,Neha Jadhav,8,61,7.1,2.1,9,68
746,Nikhil Mishra,4,84,7,2.3,4,69
747,Nisha Bhosale,6,84,8.3,5.9,2,94
748,Pallavi Tiwari,4,62,6.7,6.3,8,76
749,Pankaj Pande,4,86,5.6,4.7,9,62
750,Pooja Kapoor,2,81,6.3,7.9,10,72
751,Prakash Pawar,10,87,6.1,1.3,9,46
752,Priya Khan,2,72,7.7,5.3,2,61
753,Rahul Kale,1,70,5.7,5.2,3,41
754,Raj Gaikwad,10,90,7.6,3.2,9,48
755,Rakesh Desai,6,89,6.9,7.3,8,63
756,Riya Dhumal,5,66,8.4,4.9,3,40
757,Rohan Malik,8,68,6.9,2.7,5,50
758,Rohit Ingale,4,84,8.7,1.6,9,90
759,Sachin Singh,2,93,8.6,1.7,10,86
760,Sakshi Shinde,8,68,5.7,7.3,10,71
761,Sameer Naik,2,68,7.7,2.8,6,93
762,Sana Kadam,6,93,5.9,7.3,8,41
763,Sanjay Lokhande,10,88,8.3,1.8,2,92
764,Sanya Roy,10,96,7.5,7.9,10,67
765,Shivam Borkar,4,92,6.2,6.8,3,60
766,Shraddha Gupta,8,99,6,1.8,10,84
767,Shreya Chavan,7,67,6.7,1.6,2,65
768,Sneha Thakur,5,71,8.2,6.6,10,73
769,Sonali Gawande,2,69,8.2,1.5,6,57
770,Sonal Salve,4,62,5.1,2.8,6,69
771,Sourabh Das,7,91,6.2,6.6,8,47
772,Tanmay Mane,10,87,6.7,7.4,6,52
773,Tanya Joshi,1,63,7.3,6.4,10,71
774,Varun More,8,68,5.6,7.2,2,92
775,Vikas Raut,9,67,6.3,4.9,7,50
776,Vijay Sawant,10,76,8.5,6.5,3,72
777,Vishal Rathod,5,78,6.9,3.4,2,43
778,Yash Iyer,2,71,8,6.5,7,68
779,Yogesh Pandey,3,98,6.9,5.8,8,87
780,Zoya Verma,9,68,6.9,5,3,59
781,Aarav Kulkarni,9,83,7.5,7.9,8,84
782,Aditi Agrawal,7,77,6,4.3,10,62
783,Aditya Suryawanshi,2,75,6,5.3,8,91
784,Akash Chaudhary,2,93,9,4.6,4,75
785,Akshay Reddy,5,100,8.5,2.8,2,58
786,Aman Dubey,6,60,8,3.3,2,54
787,Amit Patil,1,79,5.5,7.9,7,88
788,Ananya Deshmukh,7,64,5.1,3.7,4,66
789,Aniket Mehta,6,77,5.7,5.8,5,62
790,Anjali Wagh,1,85,8.8,5,2,72
791,Arjun Yadav,1,76,8.3,7.2,5,44
792,Aryan Nair,5,72,7.1,6.3,3,50
793,Ashish Saxena,8,72,8.9,1.6,5,65
794,Ayush Sharma,9,72,5.6,3.5,7,56
795,Bhavna Jadhav,5,73,7.2,6,10,71
796,Chetan Mishra,3,75,5.7,2.1,4,59
797,Deepak Bhosale,10,88,6.2,4.5,4,64
798,Deepika Tiwari,5,63,8.8,3.2,9,83
799,Dhruv Pande,4,61,8.5,1.5,10,83
800,Divya Kapoor,5,81,5.4,8,5,56
801,Gaurav Pawar,1,87,6,7.5,5,59
802,Isha Khan,4,70,7.4,6.2,8,75
803,Karan Kale,6,68,5.2,2.4,8,91
804,Kavya Gaikwad,10,85,7.2,7.9,8,70
805,Kiran Desai,8,75,7.3,5.4,7,44
806,Kunal Dhumal,8,90,6.2,7.8,3,73
807,Manish Malik,6,66,6.2,1.3,4,80
808,Meera Ingale,2,64,5.9,2.2,2,92
809,Mohit Singh,4,82,8.7,5.7,5,92
810,Neha Shinde,10,76,6.6,7.4,9,78
811,Nikhil Naik,1,89,7.3,2.2,4,70
812,Nisha Kadam,9,80,6.2,3.2,8,49
813,Pallavi Lokhande,7,74,7.8,5.1,5,89
814,Pankaj Roy,3,66,5.4,8,3,66
815,Pooja Borkar,8,66,5.3,6.6,4,78
816,Prakash Gupta,9,90,8,7.5,8,81
817,Priya Chavan,1,69,7.9,5.7,9,40
818,Rahul Thakur,2,80,6.1,7.1,4,60
819,Raj Gawande,7,93,6.4,4.5,10,77
820,Rakesh Salve,10,96,8.8,1.9,2,66
821,Riya Das,1,70,5.4,6,7,76
822,Rohan Mane,7,64,5.7,5.2,4,71
823,Rohit Joshi,2,91,6.7,4.4,10,40
824,Sachin More,7,88,6.1,2.9,8,57
825,Sakshi Raut,7,73,7.6,6.5,2,62
826,Sameer Sawant,1,84,7.8,6.7,5,61
827,Sana Rathod,7,67,7.1,3.5,8,42
828,Sanjay Iyer,9,88,7.4,7.5,6,41
829,Sanya Pandey,9,89,6.7,3.6,6,56
830,Shivam Verma,1,72,8,1.8,3,87
831,Shraddha Kulkarni,3,79,5.2,2.2,7,95
832,Shreya Agrawal,3,73,6.3,4.5,2,86
833,Sneha Suryawanshi,5,61,7.7,1.6,4,92
834,Sonali Chaudhary,2,65,6.3,6,4,91
835,Sonal Reddy,9,99,5.3,6.6,7,78
836,Sourabh Dubey,8,78,6.4,4.8,6,46
837,Tanmay Patil,9,66,7.8,7.3,5,60
838,Tanya Deshmukh,2,61,5.5,7.7,9,81
839,Varun Mehta,1,74,7.9,4.1,5,62
840,Vikas Wagh,10,100,8.1,1.6,8,55
841,Vijay Yadav,3,75,7.5,2.6,9,42
842,Vishal Nair,7,100,6,5.6,3,58
843,Yash Saxena,10,80,8.2,3.8,8,58
844,Yogesh Sharma,1,91,5.9,5.8,2,85
845,Zoya Jadhav,1,92,8.6,5.7,7,83
846,Aarav Mishra,1,61,7.8,5.2,4,46
847,Aditi Bhosale,2,60,5.2,2.1,4,69
848,Aditya Tiwari,1,97,8.2,3,9,90
849,Akash Pande,9,98,7,3.6,3,66
850,Akshay Kapoor,7,65,6.8,6.8,6,93
851,Aman Pawar,10,86,6.7,5.8,9,45
852,Amit Khan,9,97,7.4,5.5,9,58
853,Ananya Kale,10,98,7.9,5.7,3,91
854,Aniket Gaikwad,3,72,8.6,4.5,5,80
855,Anjali Desai,3,93,6.1,1.3,7,55
856,Arjun Dhumal,9,86,7.5,2.4,7,89
857,Aryan Malik,3,98,7.7,2,3,61
858,Ashish Ingale,1,66,7.7,1.4,7,84
859,Ayush Singh,7,84,7,3.2,2,58
860,Bhavna Shinde,9,61,6.6,6.5,7,58
861,Chetan Naik,10,74,8,1.8,8,58
862,Deepak Kadam,10,60,6.2,1.8,6,60
863,Deepika Lokhande,2,78,5.8,1.9,4,73
864,Dhruv Roy,8,93,7.2,2.9,4,85
865,Divya Borkar,9,86,6.1,2.4,8,75
866,Gaurav Gupta,7,72,5.1,1.1,5,41
867,Isha Chavan,9,77,5.2,2.9,10,73
868,Karan Thakur,9,75,7.8,8,10,64
869,Kavya Gawande,5,89,8.9,3.4,5,43
870,Kiran Salve,1,70,6.8,2.5,4,58
871,Kunal Das,5,63,5.6,4.5,9,94
872,Manish Mane,3,80,8.3,2.6,8,59
873,Meera Joshi,2,94,6,4.9,3,79
874,Mohit More,2,79,9,3.8,10,51
875,Neha Raut,7,68,7.3,7.3,3,89
876,Nikhil Sawant,6,61,5.9,7.5,7,85
877,Nisha Rathod,6,98,7,6,3,48
878,Pallavi Iyer,8,91,6.3,2.5,6,78
879,Pankaj Pandey,6,66,8.1,4.3,7,92
880,Pooja Verma,7,63,5.4,3.1,3,90
881,Prakash Kulkarni,1,65,8.4,6.6,4,80
882,Priya Agrawal,9,75,8.1,1.2,8,80
883,Rahul Suryawanshi,5,93,8.4,5.6,10,68
884,Raj Chaudhary,2,66,8.6,3.3,10,48
885,Rakesh Reddy,9,93,5.9,4.4,8,41
886,Riya Dubey,8,60,7.1,3.3,10,56
887,Rohan Patil,1,90,8.4,3.6,3,54
888,Rohit Deshmukh,2,71,6.5,5.7,3,91
889,Sachin Mehta,1,99,5.2,5.2,5,86
890,Sakshi Wagh,3,79,6.2,2.7,10,58
891,Sameer Yadav,1,71,6,1.3,9,61
892,Sana Nair,8,69,8.5,7,5,81
893,Sanjay Saxena,6,93,6.9,4.4,2,77
894,Sanya Sharma,10,76,7.7,5.3,7,89
895,Shivam Jadhav,8,74,8.8,4.4,4,80
896,Shraddha Mishra,7,90,6.2,5.3,4,78
897,Shreya Bhosale,6,82,8,5.4,3,83
898,Sneha Tiwari,1,87,5.1,1.1,4,90
899,Sonali Pande,1,78,5.4,4.7,4,61
900,Sonal Kapoor,7,62,5.6,4.5,7,54
901,Sourabh Pawar,1,60,6.2,1.7,3,90
902,Tanmay Khan,1,61,6.6,6.2,6,49
903,Tanya Kale,3,83,6.9,2.7,10,56
904,Varun Gaikwad,9,81,6,1.4,10,47
905,Vikas Desai,5,90,5.3,6.6,9,86
906,Vijay Dhumal,8,96,7.7,7.1,4,91
907,Vishal Malik,5,67,5.1,2.7,3,63
908,Yash Ingale,2,99,8.2,5.8,9,45
909,Yogesh Singh,4,98,8.7,1,5,53
910,Zoya Shinde,1,85,7.8,6,6,72
911,Aarav Naik,8,81,7.4,4.3,5,59
912,Aditi Kadam,2,67,7.6,6.5,3,82
913,Aditya Lokhande,4,67,7.6,3.8,8,84
914,Akash Roy,10,60,8.7,3.5,4,64
915,Akshay Borkar,6,86,8.9,6.9,4,74
916,Aman Gupta,5,77,6.7,1.3,8,43
917,Amit Chavan,6,67,7.5,2.3,8,47
918,Ananya Thakur,8,65,8.2,3.9,9,58
919,Aniket Gawande,3,62,5,5.2,8,46
920,Anjali Salve,7,86,7.1,1,2,40
921,Arjun Das,9,88,7.6,5,5,78
922,Aryan Mane,6,85,7.9,3.6,5,41
923,Ashish Joshi,5,64,6.5,5.4,4,53
924,Ayush More,2,61,6.2,7.3,6,80
925,Bhavna Raut,3,64,5.7,4.1,6,51
926,Chetan Sawant,10,90,7.2,4.9,7,52
927,Deepak Rathod,6,90,8.7,4.2,10,81
928,Deepika Iyer,4,72,8.6,1.8,7,41
929,Dhruv Pandey,5,62,6.4,6.6,10,58
930,Divya Verma,6,73,6,7.2,9,70
931,Gaurav Kulkarni,6,93,8.2,6.7,8,43
932,Isha Agrawal,7,65,7.9,7.6,4,76
933,Karan Suryawanshi,3,92,7,4.3,7,63
934,Kavya Chaudhary,7,78,6.6,5.6,3,57
935,Kiran Reddy,5,65,5.5,2.2,10,71
936,Kunal Dubey,10,98,8.1,7.8,3,42
937,Manish Patil,2,81,7.5,5.1,4,73
938,Meera Deshmukh,2,87,6.5,2.8,10,65
939,Mohit Mehta,5,63,8.7,6.6,3,43
940,Neha Wagh,6,75,7.6,5.1,6,83
941,Nikhil Yadav,7,85,8.7,7.6,7,65
942,Nisha Nair,5,86,6.9,6.4,3,43
943,Pallavi Saxena,10,62,6.8,7.1,5,60
944,Pankaj Sharma,5,84,8.7,4.8,9,81
945,Pooja Jadhav,2,98,8.8,4.6,8,65
946,Prakash Mishra,2,92,8.8,6.3,7,61
947,Priya Bhosale,10,68,8.3,1.7,6,42
948,Rahul Tiwari,2,97,6.8,1.4,5,43
949,Raj Pande,10,87,5.8,7.9,7,56
950,Rakesh Kapoor,3,62,6.5,7.4,2,55
951,Riya Pawar,1,65,8.8,7.7,2,76
952,Rohan Khan,4,97,6.5,1.4,9,66
953,Rohit Kale,7,68,8,2.9,3,47
954,Sachin Gaikwad,5,63,8.7,7.3,8,76
955,Sakshi Desai,8,78,8.9,1.6,2,93
956,Sameer Dhumal,7,81,8.8,4.2,4,88
957,Sana Malik,5,83,7.2,3.4,10,95
958,Sanjay Ingale,7,87,7,7.2,4,66
959,Sanya Singh,10,100,9,4.6,10,60
960,Shivam Shinde,5,91,5.9,3,4,43
961,Shraddha Naik,2,61,5.8,4.7,7,78
962,Shreya Kadam,5,63,8.9,1.8,8,64
963,Sneha Lokhande,9,60,7.8,6.1,7,75
964,Sonali Roy,3,76,7.1,5.3,4,56
965,Sonal Borkar,10,74,5.5,5.2,8,49
966,Sourabh Gupta,6,98,7.1,4.1,4,78
967,Tanmay Chavan,7,75,8.8,3.1,9,61
968,Tanya Thakur,4,61,7.4,1.5,5,69
969,Varun Gawande,10,96,6.6,7.6,9,94
970,Vikas Salve,1,70,7.2,3.9,10,55
971,Vijay Das,3,97,8.5,4.5,8,47
972,Vishal Mane,5,91,8.7,3.6,6,79
973,Yash Joshi,5,96,6.6,7.9,5,72
974,Yogesh More,5,93,7.4,6.6,5,62
975,Zoya Raut,2,65,6.1,1.7,5,73
976,Aarav Sawant,3,85,6.8,5.3,6,91
977,Aditi Rathod,1,76,5.9,4.4,6,49
978,Aditya Iyer,6,85,7.1,6.6,8,84
979,Akash Pandey,4,90,7.3,8,10,69
980,Akshay Verma,6,80,6.4,6.2,9,85
981,Aman Kulkarni,6,72,6.1,7.1,7,91
982,Amit Agrawal,8,97,5.6,4.5,10,48
983,Ananya Suryawanshi,6,87,5.6,3.6,10,46
984,Aniket Chaudhary,7,96,7.8,5.5,6,40
985,Anjali Reddy,6,69,5.9,6.2,5,50
986,Arjun Dubey,7,94,5.5,2.6,6,59
987,Aryan Patil,7,73,9,4.5,2,54
988,Ashish Deshmukh,4,78,6,1.8,4,86
989,Ayush Mehta,3,95,8.6,2.5,5,82
990,Bhavna Wagh,8,74,7.4,7.2,9,59
991,Chetan Yadav,4,70,7.9,2,4,72
992,Deepak Nair,6,97,7.2,6.7,7,57
993,Deepika Saxena,2,99,5.7,3.6,4,68
994,Dhruv Sharma,5,72,8.4,5.6,5,56
995,Divya Jadhav,6,72,8.3,7.4,2,84
996,Gaurav Mishra,7,69,6.4,6.5,6,52
997,Isha Bhosale,6,60,8.1,6.8,2,94
998,Karan Tiwari,4,82,7.2,2.8,3,92
999,Kavya Pande,10,70,8.6,3.5,6,50
1000,Kiran Kapoor,6,94,8.2,6.1,8,71
1001,Kunal Pawar,9,67,5.2,6.4,5,85
1002,Manish Khan,8,86,8.5,6.5,4,87
1003,Meera Kale,6,80,8.9,6.2,10,60
1004,Mohit Gaikwad,9,85,8,2.6,5,70
1005,Neha Desai,2,64,5.5,3,4,48
1006,Nikhil Dhumal,10,79,8.2,7.6,2,54
1007,Nisha Malik,9,85,7.6,4.9,5,54
1008,Pallavi Ingale,6,73,6.4,6.3,3,55
1009,Pankaj Singh,8,95,8.5,5.2,5,62
1010,Pooja Shinde,6,81,7.3,7.5,3,78
1011,Prakash Naik,3,74,8.4,7.1,3,90
1012,Priya Kadam,8,61,7.7,2.8,8,72
1013,Rahul Lokhande,3,66,6.2,7.2,6,66
1014,Raj Roy,4,79,8.9,3.1,8,79
1015,Rakesh Borkar,6,76,7.3,4.1,7,74
1016,Riya Gupta,9,95,7.1,7,6,65
1017,Rohan Chavan,4,92,6.6,3.3,6,41
1018,Rohit Thakur,5,66,5.5,3,5,70
1019,Sachin Gawande,1,84,7.7,5.7,4,43
1020,Sakshi Salve,2,78,6.7,8,10,74
1021,Sameer Das,1,64,8.7,1.9,5,92
1022,Sana Mane,1,87,8.9,5.9,9,84
1023,Sanjay Joshi,9,82,8.1,4.7,8,86
1024,Sanya More,9,63,6,3.9,7,65
1025,Shivam Raut,9,79,7.9,6.2,9,67
1026,Shraddha Sawant,1,89,5.1,4.9,7,69
1027,Shreya Rathod,1,73,8.3,6.6,9,51
1028,Sneha Iyer,3,74,7,6.2,9,94
1029,Sonali Pandey,6,64,8.7,7.9,7,42
1030,Sonal Verma,4,68,6.5,6.7,8,95
1031,Sourabh Kulkarni,5,100,6.1,1.5,9,94
1032,Tanmay Agrawal,2,85,9,6.5,4,92
1033,Tanya Suryawanshi,8,67,7.1,5.5,9,40
1034,Varun Chaudhary,4,79,8.5,1.6,6,93
1035,Vikas Reddy,1,67,8.6,5.2,3,53
1036,Vijay Dubey,8,78,7.1,6.3,3,54
1037,Vishal Patil,10,65,6.8,2.4,8,78
1038,Yash Deshmukh,1,85,7.2,4,9,62
1039,Yogesh Mehta,5,83,8.4,4.8,7,92
1040,Zoya Wagh,9,85,8.9,3.9,7,67
1041,Aarav Yadav,8,78,6.3,7.1,9,46
1042,Aditi Nair,9,71,8,2.2,10,53
1043,Aditya Saxena,5,70,6.1,6.4,9,83
1044,Akash Sharma,4,68,7.4,6.4,3,72
1045,Akshay Jadhav,8,77,8.2,4.1,9,58
1046,Aman Mishra,2,78,8.5,4.8,6,52
